IDs,LPPM
6180-1352,geoi005
6180-1348,geoi01
6180-1349,NOBF
6187-1364,NOBF
6187-1350,NOBF
6187-1351,geoi005
6187-1349,NOBF
6187-1366,NOBF
6187-1341,geoi005
6187-1354,promesse100
6187-1336,promesse50
6187-1365,promesse200
6187-1347,NOBF
6187-1342,geoi005
6187-1348,NOBF
6188-1357,geoi005
6188-1358,geoi01
6188-1352,NOBF
6188-1349,trl1
6188-1345,NOBF
6188-1362,NOBF
6188-1353,trl1
6188-1361,geoi005
6192-1344,trl3
6192-1349,promesse200
6192-1345,trl3
6192-1348,geoi001
6192-1350,trl1
6194-1345,promesse200
6194-1348,geoi001
6194-1343,geoi01
6199-1363,NOBF
6199-1356,NOBF
6199-1343,trl3
6199-1344,promesse50
5462-1299,NOBF
5462-1319,geoi005
5462-1321,NOBF
5462-1304,NOBF
5462-1318,promesse200
5477-1318,NOBF
5477-1317,NOBF
5477-1300,NOBF
5477-1302,NOBF
5477-1319,NOBF
5477-1303,NOBF
5477-1301,NOBF
5479-1321,promesse200
5479-1320,NOBF
5480-1296,geoi001
5480-1299,NOBF
5480-1309,trl1
5480-1303,NOBF
5480-1297,NOBF
5480-1311,NOBF
5542-1317,NOBF
5542-1297,trl1
5928-1318,NOBF
5928-1307,NOBF
5938-1302,trl3
5938-1303,promesse50
5938-1298,geoi001
5938-1314,geoi005
5938-1315,NOBF
5938-1313,geoi001
5938-1312,trl3
5938-1311,promesse50
5938-1310,trl2
5938-1299,geoi001
5938-1309,geoi001
5938-1308,promesse50
5938-1307,promesse50
5938-1306,trl3
5938-1316,promesse200
5938-1300,geoi001
5938-1329,geoi001
5938-1305,promesse50
5938-1328,geoi001
5938-1288,trl3
5938-1304,trl2
5938-1331,geoi001
5939-1317,NOBF
5939-1297,NOBF
5939-1309,NOBF
5939-1298,geoi01
5939-1318,trl2
5940-1295,NOBF
5940-1316,promesse100
5940-1314,NOBF
5940-1309,NOBF
5940-1305,NOBF
5940-1318,geoi01
5940-1306,NOBF
5940-1304,NOBF
5940-1321,trl3
5941-1307,trl2
5941-1296,promesse200
5941-1297,trl2
5941-1295,promesse200
5941-1306,NOBF
5941-1312,NOBF
5942-1323,NOBF
5942-1317,NOBF
5942-1318,NOBF
5942-1308,NOBF
5942-1301,NOBF
5942-1302,NOBF
5942-1306,NOBF
5942-1305,NOBF
5944-1324,NOBF
5944-1325,NOBF
5944-1318,NOBF
5944-1329,promesse200
5944-1321,trl1
5945-1298,NOBF
5945-1297,NOBF
5945-1304,NOBF
5945-1308,NOBF
5945-1316,NOBF
5945-1307,NOBF
5945-1305,NOBF
5947-1321,NOBF
5947-1309,NOBF
5947-1307,NOBF
5947-1323,geoi005
5947-1306,NOBF
5947-1298,NOBF
5950-1298,NOBF
5950-1297,NOBF
5950-1317,NOBF
5950-1318,NOBF
5957-1297,NOBF
5957-1318,NOBF
5957-1296,NOBF
5957-1317,NOBF
5959-1314,NOBF
5959-1315,geoi001
5959-1313,trl3
5959-1309,NOBF
5959-1297,geoi001
5960-1298,NOBF
5960-1318,NOBF
5961-1299,geoi005
5961-1314,NOBF
5961-1329,trl1
5961-1315,NOBF
5961-1313,NOBF
5961-1311,NOBF
5961-1328,trl1
5961-1310,NOBF
5961-1331,geoi005
5961-1327,geoi005
5961-1330,geoi005
5962-1301,promesse200
5963-1301,NOBF
5963-1298,NOBF
5963-1300,NOBF
5963-1299,NOBF
5964-1318,NOBF
5964-1297,NOBF
5964-1319,NOBF
5964-1298,geoi01
5965-1299,NOBF
5965-1285,trl1
5965-1320,NOBF
5965-1316,NOBF
5965-1307,NOBF
5965-1315,NOBF
5965-1306,NOBF
5966-1295,promesse200
5966-1318,NOBF
5966-1308,promesse100
5966-1319,promesse50
5966-1316,NOBF
5966-1307,NOBF
5966-1304,NOBF
5966-1296,trl3
5966-1317,NOBF
5967-1319,geoi001
5967-1318,NOBF
5967-1316,NOBF
5967-1317,NOBF
5969-1323,geoi005
5969-1298,geoi001
5969-1295,NOBF
5969-1315,geoi005
5969-1309,geoi001
5972-1308,NOBF
5972-1302,NOBF
5972-1307,NOBF
5972-1306,NOBF
5972-1303,NOBF
5973-1315,NOBF
5973-1287,NOBF
5973-1317,NOBF
5973-1307,geoi001
5973-1312,NOBF
5973-1313,NOBF
5973-1305,NOBF
5973-1314,NOBF
5974-1305,NOBF
5974-1298,NOBF
5974-1317,geoi005
5974-1316,NOBF
5974-1304,NOBF
5976-1317,NOBF
5976-1308,trl1
5976-1309,geoi005
5976-1321,NOBF
5976-1328,NOBF
5976-1293,NOBF
5977-1307,trl2
5977-1332,geoi001
5977-1309,geoi001
5977-1330,trl1
5977-1314,NOBF
5977-1313,geoi001
5977-1331,geoi001
5977-1315,NOBF
5977-1316,NOBF
5977-1327,trl3
5977-1308,geoi001
5978-1300,trl3
5978-1306,trl3
5978-1317,geoi001
5978-1316,geoi001
5978-1301,geoi001
5979-1329,geoi005
5979-1326,NOBF
5979-1325,NOBF
5979-1323,NOBF
5979-1322,NOBF
5979-1321,NOBF
5979-1300,NOBF
5979-1328,NOBF
5979-1320,geoi005
5980-1319,NOBF
5980-1297,NOBF
5980-1318,NOBF
5980-1298,NOBF
5980-1317,NOBF
5986-1326,trl3
5986-1290,geoi005
5986-1325,trl1
5989-1317,NOBF
5989-1318,NOBF
5989-1315,NOBF
5989-1316,NOBF
5989-1297,NOBF
5989-1299,NOBF
5989-1300,geoi005
5990-1326,trl3
5990-1324,trl2
5990-1327,geoi001
5990-1329,geoi001
5990-1331,geoi005
5990-1285,trl2
5990-1295,trl2
5990-1296,trl2
5990-1298,trl1
5990-1294,trl2
5990-1299,trl3
5990-1293,trl2
5990-1301,NOBF
5990-1297,trl2
5990-1300,trl2
5990-1291,trl2
5990-1290,trl2
5990-1289,trl2
5990-1288,trl2
5990-1287,trl2
5990-1286,trl2
5990-1292,trl2
5991-1313,NOBF
5991-1315,promesse100
5991-1314,NOBF
5991-1302,NOBF
5991-1297,NOBF
5991-1307,NOBF
5991-1292,trl1
5991-1301,NOBF
5992-1299,NOBF
5992-1319,NOBF
5992-1300,NOBF
6001-1296,NOBF
6001-1318,NOBF
6003-1300,trl1
6003-1298,promesse100
6003-1308,promesse50
6003-1299,promesse100
6003-1302,trl1
6003-1301,promesse100
6003-1307,NOBF
6003-1304,trl1
6003-1317,promesse50
6003-1319,trl2
6003-1318,trl1
6003-1303,trl1
6003-1297,trl1
6003-1305,NOBF
6003-1325,trl1
6003-1326,NOBF
6003-1296,NOBF
6003-1323,NOBF
6004-1306,promesse200
6004-1296,geoi005
6004-1319,promesse200
6004-1309,NOBF
6004-1317,promesse200
6005-1320,NOBF
6012-1310,NOBF
6012-1311,NOBF
6012-1312,NOBF
6012-1313,NOBF
6012-1314,NOBF
6014-1312,trl1
6014-1316,NOBF
6014-1323,trl1
6014-1315,NOBF
6014-1317,NOBF
6014-1310,NOBF
6014-1311,NOBF
6015-1296,trl2
6015-1295,trl2
6015-1297,trl3
6023-1322,geoi001
6023-1293,geoi01
6023-1316,trl3
6023-1313,trl2
6023-1321,promesse100
6027-1310,NOBF
6027-1312,NOBF
6027-1309,NOBF
6027-1313,NOBF
6027-1308,NOBF
6030-1303,NOBF
6030-1306,NOBF
6030-1302,NOBF
6031-1314,promesse50
6031-1315,promesse100
6031-1303,NOBF
6031-1316,NOBF
6031-1302,promesse200
6033-1297,geoi001
6033-1309,NOBF
6033-1323,NOBF
6033-1322,NOBF
6033-1317,NOBF
6033-1324,geoi001
6033-1296,trl3
6033-1308,NOBF
6033-1298,NOBF
6035-1292,geoi01
6035-1293,NOBF
6035-1294,trl2
6038-1315,promesse100
6038-1299,geoi001
6038-1316,promesse100
6038-1293,trl2
6038-1301,trl3
6038-1318,NOBF
6038-1304,geoi005
6038-1317,trl3
6038-1294,NOBF
6038-1305,geoi001
6038-1292,trl2
6038-1291,geoi005
6038-1319,trl3
6039-1319,promesse200
6039-1304,NOBF
6039-1306,NOBF
6039-1299,promesse200
6040-1295,geoi005
6040-1302,promesse200
6041-1297,geoi01
6042-1320,trl1
6042-1317,NOBF
6042-1297,NOBF
6042-1316,NOBF
6042-1318,NOBF
6042-1319,NOBF
6042-1324,trl2
6043-1298,NOBF
6043-1317,trl2
6043-1316,promesse50
6043-1297,promesse200
6043-1304,NOBF
6045-1297,NOBF
6045-1298,NOBF
6051-1318,trl1
6051-1300,NOBF
6051-1299,NOBF
6051-1317,NOBF
6058-1318,NOBF
6058-1308,NOBF
6058-1309,geoi01
6058-1312,NOBF
6058-1313,NOBF
6058-1310,NOBF
6060-1308,NOBF
6060-1299,NOBF
6060-1301,NOBF
6061-1299,NOBF
6061-1314,geoi005
6061-1313,geoi01
6061-1302,NOBF
6061-1298,geoi01
6063-1322,NOBF
6063-1304,NOBF
6063-1306,NOBF
6063-1308,NOBF
6063-1299,NOBF
6070-1302,NOBF
6070-1301,geoi01
6072-1290,trl2
6072-1295,trl2
6072-1289,trl2
6072-1291,trl2
6072-1320,NOBF
6072-1309,promesse200
6072-1327,NOBF
6072-1326,NOBF
6072-1292,trl2
6072-1287,geoi001
6072-1298,NOBF
6072-1293,trl3
6072-1321,NOBF
6072-1288,trl2
6072-1296,trl2
6072-1297,promesse200
6072-1294,geoi001
6075-1321,NOBF
6075-1299,promesse50
6076-1320,NOBF
6076-1319,NOBF
6076-1313,trl1
6076-1298,promesse200
6076-1314,geoi001
6076-1299,NOBF
6076-1321,NOBF
6076-1297,trl2
6082-1299,NOBF
6082-1298,NOBF
6082-1307,geoi005
6082-1316,promesse200
6082-1306,promesse50
6082-1320,NOBF
6083-1297,NOBF
6083-1302,promesse200
6083-1298,promesse100
6085-1309,NOBF
6085-1308,NOBF
6085-1312,NOBF
6085-1316,NOBF
6085-1315,NOBF
6085-1306,NOBF
6085-1314,NOBF
6085-1311,NOBF
6085-1305,NOBF
6085-1304,NOBF
6085-1313,NOBF
6085-1307,NOBF
6086-1319,trl2
6087-1318,NOBF
6087-1303,NOBF
6091-1321,promesse100
6091-1298,NOBF
6091-1320,NOBF
6091-1297,NOBF
6091-1307,NOBF
6091-1309,NOBF
6091-1308,NOBF
6091-1306,NOBF
6091-1310,promesse100
6091-1311,NOBF
6094-1299,NOBF
6094-1305,NOBF
6094-1318,trl3
6094-1304,NOBF
6094-1317,trl1
6094-1306,NOBF
6094-1308,geoi01
6094-1307,NOBF
6094-1319,NOBF
6094-1316,NOBF
6094-1324,trl2
6094-1300,promesse100
6096-1312,NOBF
6096-1328,NOBF
6096-1329,geoi005
6096-1301,NOBF
6096-1306,NOBF
6097-1301,NOBF
6097-1302,NOBF
6104-1320,geoi01
6104-1321,trl3
6104-1298,trl2
6104-1299,geoi005
6106-1309,NOBF
6106-1312,NOBF
6106-1296,NOBF
6106-1305,NOBF
6106-1311,NOBF
6106-1319,NOBF
6106-1321,NOBF
6106-1295,promesse50
6109-1307,NOBF
6109-1319,trl1
6109-1317,trl1
6109-1305,geoi005
6109-1318,trl1
6109-1320,trl1
6109-1306,NOBF
6109-1324,trl1
6109-1308,NOBF
6109-1323,trl1
6109-1299,trl3
6109-1322,trl1
6109-1300,trl2
6109-1325,promesse200
6109-1316,trl2
6109-1321,trl1
6109-1297,trl1
6109-1326,trl1
6109-1298,geoi005
6167-1296,geoi001
6167-1307,promesse50
6167-1315,promesse200
6167-1318,promesse50
6167-1304,promesse200
6167-1316,promesse100
6167-1324,NOBF
6168-1294,geoi001
6168-1309,trl3
6168-1295,promesse200
6168-1303,geoi005
6168-1310,geoi005
6168-1296,trl3
6168-1301,trl1
6168-1316,trl2
6168-1313,trl1
6168-1315,trl1
6168-1299,trl1
6168-1298,promesse200
6168-1317,trl2
6170-1304,NOBF
6170-1288,NOBF
6170-1313,promesse50
6170-1310,promesse100
6170-1316,trl3
6170-1306,NOBF
6170-1314,trl3
6170-1286,NOBF
6170-1287,NOBF
6170-1309,NOBF
6170-1285,NOBF
6170-1315,NOBF
6170-1311,trl2
6170-1305,NOBF
6174-1317,geoi005
6174-1309,NOBF
6174-1324,promesse50
6174-1306,NOBF
6174-1327,trl1
6174-1319,NOBF
6174-1304,geoi001
6174-1310,NOBF
6174-1305,promesse200
6174-1318,NOBF
6174-1313,NOBF
6174-1307,NOBF
6174-1312,NOBF
6174-1311,NOBF
6174-1326,geoi005
6174-1308,promesse200
6175-1294,NOBF
6175-1298,NOBF
6175-1297,NOBF
6175-1296,NOBF
6175-1295,NOBF
6176-1309,NOBF
6176-1331,NOBF
6176-1312,NOBF
6176-1325,NOBF
6176-1326,NOBF
6176-1308,NOBF
6176-1327,NOBF
6176-1310,NOBF
6176-1311,NOBF
6176-1303,NOBF
6176-1320,geoi005
6176-1329,NOBF
6176-1319,NOBF
6176-1304,NOBF
6176-1302,NOBF
6177-1308,trl2
6177-1323,NOBF
6177-1288,geoi001
6177-1330,geoi01
6177-1295,NOBF
6177-1287,promesse50
6177-1298,NOBF
6177-1322,NOBF
6177-1296,NOBF
6177-1307,geoi001
6177-1299,trl1
6177-1306,NOBF
6177-1305,NOBF
6177-1321,geoi005
6177-1318,geoi01
6177-1297,promesse200
6177-1320,promesse50
6179-1293,promesse100
6179-1315,trl2
6179-1307,promesse50
6179-1306,promesse50
6179-1300,geoi001
6179-1312,promesse50
6179-1321,geoi001
6179-1285,trl2
6179-1323,promesse100
6179-1295,promesse100
6179-1298,promesse50
6179-1328,promesse50
6179-1308,promesse50
6179-1289,promesse50
6179-1302,trl3
6179-1309,promesse50
6179-1294,promesse50
6179-1314,promesse100
6179-1301,promesse50
6179-1330,promesse50
6179-1287,promesse50
6179-1313,promesse100
6179-1329,geoi01
6179-1296,promesse50
6179-1310,promesse50
6179-1290,geoi001
6179-1291,promesse50
6179-1303,geoi001
6179-1331,promesse50
6179-1292,promesse100
6179-1299,trl3
6179-1297,promesse50
6180-1313,NOBF
6180-1305,NOBF
6180-1318,NOBF
6180-1319,NOBF
6180-1320,NOBF
6180-1309,geoi01
6180-1306,NOBF
6180-1311,trl1
6180-1321,trl2
6180-1304,geoi01
6187-1297,geoi005
6187-1309,NOBF
6187-1302,NOBF
6187-1316,NOBF
6187-1300,trl1
6187-1315,NOBF
6187-1310,NOBF
6187-1298,geoi005
6187-1319,promesse200
6187-1307,NOBF
6187-1311,NOBF
6187-1299,trl2
6187-1308,NOBF
6187-1317,NOBF
6187-1313,NOBF
6187-1306,NOBF
6187-1304,NOBF
6187-1312,NOBF
6187-1303,NOBF
6187-1314,NOBF
6188-1317,NOBF
6188-1311,NOBF
6188-1318,NOBF
6188-1312,NOBF
6188-1310,NOBF
6188-1327,trl3
6188-1314,trl1
6188-1324,geoi001
6188-1321,trl2
6188-1304,NOBF
6188-1309,NOBF
6188-1315,geoi005
6192-1322,trl3
6192-1310,promesse200
6192-1317,NOBF
6192-1311,NOBF
6192-1312,trl1
6192-1313,NOBF
6192-1316,NOBF
6194-1295,NOBF
6194-1303,NOBF
6194-1297,NOBF
6194-1302,NOBF
6194-1300,NOBF
6194-1301,NOBF
6199-1305,NOBF
6199-1315,trl1
6199-1295,NOBF
6199-1306,NOBF
6199-1314,NOBF
6199-1304,NOBF
5462-1206,NOBF
5462-1205,NOBF
5462-1201,NOBF
5462-1202,NOBF
5462-1207,NOBF
5462-1208,NOBF
5477-1224,trl1
5477-1216,NOBF
5477-1209,geoi005
5477-1204,geoi005
5477-1221,trl1
5477-1203,NOBF
5477-1210,NOBF
5477-1217,NOBF
5480-1213,NOBF
5542-1203,trl2
5542-1208,geoi01
5542-1206,trl2
5542-1191,trl1
5542-1207,promesse100
5542-1189,promesse50
5542-1205,trl2
5925-1212,NOBF
5925-1209,NOBF
5925-1233,NOBF
5925-1234,NOBF
5925-1217,NOBF
5925-1218,NOBF
5925-1214,NOBF
5925-1211,NOBF
5925-1232,NOBF
5925-1231,NOBF
5925-1215,NOBF
5925-1210,NOBF
5925-1205,NOBF
5925-1206,NOBF
5925-1207,NOBF
5925-1213,NOBF
5925-1236,NOBF
5925-1229,NOBF
5925-1235,NOBF
5925-1208,NOBF
5925-1230,NOBF
5925-1216,NOBF
5927-1216,trl1
5927-1217,NOBF
5928-1190,geoi001
5928-1191,geoi01
5928-1224,trl1
5928-1207,NOBF
5928-1210,NOBF
5928-1192,promesse50
5928-1193,promesse100
5928-1214,NOBF
5928-1219,NOBF
5928-1204,geoi01
5928-1196,trl2
5928-1233,NOBF
5928-1194,geoi001
5928-1202,geoi01
5928-1201,geoi001
5928-1216,NOBF
5928-1189,NOBF
5928-1203,geoi01
5928-1199,geoi001
5928-1217,geoi005
5928-1235,NOBF
5928-1200,geoi001
5928-1213,NOBF
5928-1195,geoi001
5928-1197,geoi001
5928-1198,promesse100
5928-1230,NOBF
5928-1209,NOBF
5928-1227,promesse50
5928-1206,geoi001
5936-1204,NOBF
5936-1221,NOBF
5936-1207,NOBF
5936-1203,NOBF
5936-1220,NOBF
5936-1217,NOBF
5936-1205,NOBF
5936-1219,NOBF
5936-1200,NOBF
5936-1201,NOBF
5936-1218,NOBF
5938-1212,NOBF
5938-1234,promesse100
5938-1198,geoi001
5938-1213,promesse100
5938-1232,trl1
5938-1200,geoi001
5938-1229,trl3
5938-1236,geoi005
5938-1208,NOBF
5938-1193,geoi01
5938-1211,NOBF
5938-1205,NOBF
5938-1207,NOBF
5938-1209,NOBF
5938-1206,NOBF
5938-1201,geoi001
5939-1206,NOBF
5939-1207,geoi01
5939-1216,geoi005
5939-1215,trl1
5939-1217,trl1
5939-1218,NOBF
5940-1205,NOBF
5940-1216,promesse50
5940-1207,NOBF
5940-1217,NOBF
5940-1206,NOBF
5940-1219,NOBF
5940-1209,geoi005
5940-1208,promesse50
5940-1222,trl3
5940-1218,NOBF
5940-1221,promesse50
5940-1202,NOBF
5940-1203,NOBF
5940-1214,geoi001
5940-1201,NOBF
5940-1213,promesse50
5940-1204,NOBF
5941-1214,geoi001
5941-1211,NOBF
5941-1212,NOBF
5941-1213,NOBF
5941-1210,NOBF
5941-1209,NOBF
5941-1208,NOBF
5941-1207,NOBF
5942-1209,NOBF
5942-1213,promesse200
5942-1216,NOBF
5942-1218,NOBF
5942-1212,promesse100
5942-1214,NOBF
5942-1211,NOBF
5942-1215,NOBF
5942-1210,NOBF
5944-1211,NOBF
5944-1223,NOBF
5944-1225,geoi01
5944-1216,NOBF
5944-1217,NOBF
5944-1224,geoi01
5944-1215,NOBF
5944-1218,NOBF
5945-1219,NOBF
5945-1218,NOBF
5945-1216,NOBF
5945-1221,NOBF
5945-1222,trl3
5945-1217,NOBF
5945-1220,NOBF
5947-1226,NOBF
5947-1225,NOBF
5947-1220,NOBF
5947-1218,geoi01
5947-1216,NOBF
5947-1204,trl1
5947-1223,NOBF
5947-1208,promesse100
5947-1207,NOBF
5947-1212,NOBF
5947-1210,trl1
5947-1221,NOBF
5947-1215,NOBF
5947-1217,NOBF
5947-1224,NOBF
5947-1209,geoi005
5947-1205,trl1
5947-1214,NOBF
5947-1222,NOBF
5948-1226,NOBF
5948-1224,NOBF
5948-1225,NOBF
5953-1193,trl3
5953-1210,NOBF
5957-1225,NOBF
5957-1227,NOBF
5957-1228,NOBF
5957-1220,NOBF
5957-1235,NOBF
5957-1229,NOBF
5957-1232,NOBF
5957-1219,NOBF
5957-1217,NOBF
5957-1215,NOBF
5957-1236,NOBF
5957-1231,NOBF
5957-1214,NOBF
5957-1223,NOBF
5957-1226,NOBF
5957-1230,NOBF
5957-1221,NOBF
5957-1216,NOBF
5957-1218,NOBF
5957-1224,NOBF
5957-1206,NOBF
5957-1222,NOBF
5958-1209,NOBF
5958-1208,NOBF
5959-1222,NOBF
5959-1221,NOBF
5959-1220,NOBF
5959-1227,NOBF
5959-1228,promesse100
5960-1223,NOBF
5960-1227,NOBF
5960-1224,NOBF
5960-1226,NOBF
5960-1213,NOBF
5960-1228,NOBF
5960-1222,NOBF
5960-1225,NOBF
5960-1232,NOBF
5960-1205,NOBF
5960-1233,NOBF
5960-1234,NOBF
5960-1230,NOBF
5960-1231,NOBF
5960-1236,NOBF
5960-1235,NOBF
5960-1218,NOBF
5960-1229,NOBF
5960-1207,NOBF
5961-1222,NOBF
5962-1216,NOBF
5962-1205,NOBF
5962-1211,NOBF
5962-1224,NOBF
5962-1207,NOBF
5962-1215,NOBF
5962-1206,NOBF
5962-1214,NOBF
5962-1225,NOBF
5962-1213,NOBF
5964-1217,NOBF
5964-1218,NOBF
5964-1220,NOBF
5964-1219,NOBF
5964-1215,trl3
5964-1223,promesse200
5964-1225,promesse50
5966-1206,NOBF
5966-1209,NOBF
5966-1208,NOBF
5966-1207,NOBF
5966-1210,NOBF
5966-1204,NOBF
5967-1206,NOBF
5967-1202,NOBF
5967-1205,NOBF
5967-1204,NOBF
5967-1222,NOBF
5967-1209,NOBF
5967-1213,NOBF
5967-1221,NOBF
5967-1214,NOBF
5967-1203,NOBF
5967-1210,NOBF
5967-1208,NOBF
5967-1211,NOBF
5967-1207,NOBF
5967-1212,NOBF
5969-1227,trl3
5969-1216,geoi001
5969-1221,trl3
5969-1203,trl2
5969-1217,promesse100
5972-1217,NOBF
5972-1221,promesse200
5972-1212,NOBF
5972-1218,trl1
5972-1205,NOBF
5972-1216,geoi005
5972-1206,NOBF
5972-1213,NOBF
5972-1211,trl2
5972-1201,geoi005
5972-1207,NOBF
5972-1214,NOBF
5973-1228,NOBF
5973-1216,NOBF
5973-1202,NOBF
5973-1209,NOBF
5973-1201,NOBF
5973-1203,NOBF
5973-1217,NOBF
5973-1232,NOBF
5973-1224,NOBF
5973-1212,NOBF
5973-1204,NOBF
5973-1214,NOBF
5973-1233,NOBF
5973-1213,NOBF
5973-1236,NOBF
5973-1230,NOBF
5973-1227,NOBF
5973-1207,NOBF
5973-1229,NOBF
5973-1215,NOBF
5973-1206,NOBF
5973-1223,NOBF
5973-1226,NOBF
5973-1222,NOBF
5973-1199,NOBF
5973-1195,NOBF
5973-1235,NOBF
5973-1231,NOBF
5973-1234,NOBF
5973-1225,NOBF
5973-1205,NOBF
5974-1219,NOBF
5974-1212,NOBF
5974-1216,NOBF
5974-1211,NOBF
5974-1218,NOBF
5974-1228,NOBF
5974-1214,NOBF
5974-1224,NOBF
5974-1217,NOBF
5974-1215,NOBF
5974-1213,NOBF
5976-1222,NOBF
5976-1212,NOBF
5976-1223,geoi01
5976-1201,trl3
5976-1211,NOBF
5976-1232,NOBF
5976-1213,trl1
5976-1224,promesse200
5976-1210,trl1
5976-1209,geoi005
5976-1233,geoi005
5976-1214,promesse200
5976-1221,NOBF
5977-1223,NOBF
5977-1195,trl2
5977-1196,geoi001
5977-1233,geoi001
5977-1191,geoi001
5977-1189,trl2
5977-1201,NOBF
5977-1234,geoi001
5977-1224,NOBF
5977-1207,NOBF
5977-1210,promesse50
5977-1231,NOBF
5977-1226,NOBF
5977-1205,NOBF
5977-1204,NOBF
5977-1225,NOBF
5977-1203,NOBF
5977-1206,NOBF
5977-1227,NOBF
5977-1229,NOBF
5977-1209,NOBF
5977-1230,NOBF
5977-1228,NOBF
5977-1208,NOBF
5977-1202,NOBF
5978-1232,trl3
5978-1228,geoi01
5978-1211,promesse100
5978-1231,NOBF
5978-1230,NOBF
5979-1220,NOBF
5979-1222,promesse100
5979-1213,NOBF
5979-1218,NOBF
5979-1212,NOBF
5979-1214,NOBF
5979-1221,NOBF
5979-1217,NOBF
5979-1219,NOBF
5979-1224,NOBF
5979-1210,NOBF
5982-1223,NOBF
5986-1232,trl1
5986-1230,trl2
5986-1208,NOBF
5986-1193,trl1
5987-1222,NOBF
5987-1223,NOBF
5989-1222,geoi001
5990-1236,promesse50
5990-1229,promesse50
5990-1230,trl3
5990-1217,geoi01
5990-1213,NOBF
5990-1206,NOBF
5990-1235,promesse50
5990-1234,trl3
5990-1208,NOBF
5990-1233,promesse50
5990-1207,NOBF
5990-1216,NOBF
5990-1212,NOBF
5990-1209,NOBF
5990-1231,promesse50
5990-1232,trl3
5990-1210,geoi01
5990-1211,geoi005
5993-1189,trl1
5993-1201,trl1
5993-1199,trl1
5993-1196,trl1
5993-1195,geoi01
5993-1194,trl1
5993-1202,trl1
5993-1193,geoi005
5993-1192,trl1
5993-1191,trl1
5993-1197,geoi001
5993-1198,trl1
5993-1190,trl1
5993-1203,trl1
5993-1200,trl1
6001-1216,NOBF
6001-1207,geoi01
6001-1211,NOBF
6001-1214,NOBF
6001-1205,NOBF
6001-1209,geoi01
6001-1210,geoi005
6001-1206,NOBF
6001-1235,geoi005
6001-1217,NOBF
6001-1236,geoi01
6001-1218,NOBF
6001-1202,NOBF
6001-1208,NOBF
6001-1204,NOBF
6001-1203,NOBF
6001-1213,NOBF
6003-1215,NOBF
6003-1205,promesse200
6003-1227,NOBF
6003-1216,promesse200
6003-1201,NOBF
6003-1209,promesse200
6003-1210,promesse50
6003-1202,NOBF
6003-1200,promesse50
6003-1228,NOBF
6003-1207,trl1
6003-1212,NOBF
6003-1211,NOBF
6003-1204,NOBF
6003-1206,trl1
6003-1208,trl1
6003-1230,NOBF
6003-1223,trl1
6004-1220,NOBF
6004-1222,NOBF
6004-1218,NOBF
6004-1203,NOBF
6004-1216,NOBF
6004-1223,NOBF
6004-1202,promesse200
6004-1233,NOBF
6004-1225,NOBF
6004-1224,NOBF
6004-1217,promesse100
6004-1206,NOBF
6004-1229,geoi005
6004-1226,NOBF
6004-1230,NOBF
6004-1234,trl1
6004-1221,NOBF
6004-1219,trl2
6005-1226,NOBF
6005-1220,NOBF
6005-1216,NOBF
6005-1225,NOBF
6005-1224,NOBF
6005-1218,NOBF
6005-1219,NOBF
6012-1216,NOBF
6012-1210,NOBF
6012-1213,NOBF
6012-1221,NOBF
6012-1209,NOBF
6012-1215,NOBF
6012-1217,NOBF
6012-1211,NOBF
6012-1220,NOBF
6012-1214,NOBF
6014-1188,trl3
6014-1230,trl2
6014-1199,promesse100
6014-1220,NOBF
6014-1217,NOBF
6014-1216,NOBF
6014-1219,NOBF
6014-1221,NOBF
6015-1230,NOBF
6015-1231,NOBF
6015-1216,trl3
6015-1232,trl3
6015-1218,trl2
6023-1205,NOBF
6023-1208,NOBF
6023-1204,NOBF
6023-1207,NOBF
6023-1209,NOBF
6023-1206,NOBF
6029-1230,NOBF
6029-1214,NOBF
6029-1226,NOBF
6029-1209,NOBF
6029-1215,NOBF
6029-1210,NOBF
6029-1216,NOBF
6029-1225,NOBF
6029-1227,NOBF
6029-1211,NOBF
6029-1232,NOBF
6029-1234,NOBF
6029-1224,NOBF
6029-1221,NOBF
6029-1222,NOBF
6029-1212,NOBF
6029-1217,NOBF
6029-1220,NOBF
6029-1193,trl1
6029-1213,NOBF
6029-1218,NOBF
6029-1223,NOBF
6029-1219,NOBF
6030-1212,NOBF
6030-1219,NOBF
6030-1218,NOBF
6030-1220,NOBF
6030-1208,NOBF
6031-1213,geoi005
6031-1220,geoi005
6031-1219,NOBF
6031-1210,NOBF
6031-1202,trl1
6033-1205,NOBF
6033-1222,NOBF
6033-1207,NOBF
6033-1220,NOBF
6033-1206,NOBF
6033-1204,NOBF
6033-1224,NOBF
6033-1223,NOBF
6033-1221,NOBF
6033-1208,NOBF
6033-1219,NOBF
6033-1209,NOBF
6033-1210,NOBF
6034-1207,geoi001
6034-1205,NOBF
6034-1216,NOBF
6034-1222,trl3
6034-1214,geoi01
6034-1206,NOBF
6034-1223,trl3
6034-1218,trl1
6034-1210,geoi005
6034-1208,geoi01
6034-1217,NOBF
6034-1209,geoi001
6035-1221,NOBF
6035-1222,NOBF
6035-1223,NOBF
6035-1220,NOBF
6035-1219,NOBF
6035-1216,promesse100
6035-1214,NOBF
6035-1217,NOBF
6035-1212,NOBF
6035-1213,NOBF
6035-1215,NOBF
6038-1203,NOBF
6038-1208,NOBF
6038-1201,NOBF
6038-1199,trl1
